sample_id,file_path,category,subcategory,instrument,tags,duration,sample_rate,source,source_id,license,pitch,dynamic,technique,description
nature_human_speech_1395,data/corpus/nature/human/nature_human_speech_1395.wav,nature,human,speech,speech;clean;read,5.945,22050,LibriSpeech,3752-4944-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1396,data/corpus/nature/human/nature_human_speech_1396.wav,nature,human,speech,speech;clean;read,2.305,22050,LibriSpeech,3752-4944-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1397,data/corpus/nature/human/nature_human_speech_1397.wav,nature,human,speech,speech;clean;read,4.135,22050,LibriSpeech,3752-4944-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1398,data/corpus/nature/human/nature_human_speech_1398.wav,nature,human,speech,speech;clean;read,10.89,22050,LibriSpeech,3752-4944-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1399,data/corpus/nature/human/nature_human_speech_1399.wav,nature,human,speech,speech;clean;read,7.045,22050,LibriSpeech,3752-4944-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1400,data/corpus/nature/human/nature_human_speech_1400.wav,nature,human,speech,speech;clean;read,7.375,22050,LibriSpeech,3752-4944-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1401,data/corpus/nature/human/nature_human_speech_1401.wav,nature,human,speech,speech;clean;read,2.93,22050,LibriSpeech,3752-4944-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1402,data/corpus/nature/human/nature_human_speech_1402.wav,nature,human,speech,speech;clean;read,13.485,22050,LibriSpeech,3752-4944-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1403,data/corpus/nature/human/nature_human_speech_1403.wav,nature,human,speech,speech;clean;read,7.27,22050,LibriSpeech,3752-4944-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1404,data/corpus/nature/human/nature_human_speech_1404.wav,nature,human,speech,speech;clean;read,16.4,22050,LibriSpeech,3752-4944-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1405,data/corpus/nature/human/nature_human_speech_1405.wav,nature,human,speech,speech;clean;read,2.5,22050,LibriSpeech,3752-4944-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1406,data/corpus/nature/human/nature_human_speech_1406.wav,nature,human,speech,speech;clean;read,2.03,22050,LibriSpeech,3752-4944-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1407,data/corpus/nature/human/nature_human_speech_1407.wav,nature,human,speech,speech;clean;read,3.735,22050,LibriSpeech,3752-4944-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1408,data/corpus/nature/human/nature_human_speech_1408.wav,nature,human,speech,speech;clean;read,2.55,22050,LibriSpeech,3752-4944-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1409,data/corpus/nature/human/nature_human_speech_1409.wav,nature,human,speech,speech;clean;read,11.39,22050,LibriSpeech,3752-4944-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1410,data/corpus/nature/human/nature_human_speech_1410.wav,nature,human,speech,speech;clean;read,3.21,22050,LibriSpeech,3752-4944-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1411,data/corpus/nature/human/nature_human_speech_1411.wav,nature,human,speech,speech;clean;read,2.225,22050,LibriSpeech,3752-4944-0029.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1412,data/corpus/nature/human/nature_human_speech_1412.wav,nature,human,speech,speech;clean;read,3.205,22050,LibriSpeech,3752-4944-0030.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1413,data/corpus/nature/human/nature_human_speech_1413.wav,nature,human,speech,speech;clean;read,8.65,22050,LibriSpeech,3752-4944-0031.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1414,data/corpus/nature/human/nature_human_speech_1414.wav,nature,human,speech,speech;clean;read,4.74,22050,LibriSpeech,3752-4944-0032.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1415,data/corpus/nature/human/nature_human_speech_1415.wav,nature,human,speech,speech;clean;read,4.225,22050,LibriSpeech,3752-4944-0033.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1416,data/corpus/nature/human/nature_human_speech_1416.wav,nature,human,speech,speech;clean;read,4.42,22050,LibriSpeech,3752-4944-0034.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1417,data/corpus/nature/human/nature_human_speech_1417.wav,nature,human,speech,speech;clean;read,3.285,22050,LibriSpeech,3752-4944-0035.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1418,data/corpus/nature/human/nature_human_speech_1418.wav,nature,human,speech,speech;clean;read,6.85,22050,LibriSpeech,3752-4944-0036.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1419,data/corpus/nature/human/nature_human_speech_1419.wav,nature,human,speech,speech;clean;read,2.575,22050,LibriSpeech,3752-4944-0037.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1420,data/corpus/nature/human/nature_human_speech_1420.wav,nature,human,speech,speech;clean;read,2.865,22050,LibriSpeech,3752-4944-0038.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1421,data/corpus/nature/human/nature_human_speech_1421.wav,nature,human,speech,speech;clean;read,5.685,22050,LibriSpeech,3752-4944-0039.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1422,data/corpus/nature/human/nature_human_speech_1422.wav,nature,human,speech,speech;clean;read,2.785,22050,LibriSpeech,3752-4944-0040.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1423,data/corpus/nature/human/nature_human_speech_1423.wav,nature,human,speech,speech;clean;read,2.475,22050,LibriSpeech,3752-4944-0041.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1424,data/corpus/nature/human/nature_human_speech_1424.wav,nature,human,speech,speech;clean;read,3.21,22050,LibriSpeech,3752-4944-0042.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1425,data/corpus/nature/human/nature_human_speech_1425.wav,nature,human,speech,speech;clean;read,3.3,22050,LibriSpeech,3752-4944-0043.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1426,data/corpus/nature/human/nature_human_speech_1426.wav,nature,human,speech,speech;clean;read,2.365,22050,LibriSpeech,3752-4944-0044.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1427,data/corpus/nature/human/nature_human_speech_1427.wav,nature,human,speech,speech;clean;read,2.765,22050,LibriSpeech,3752-4944-0045.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1428,data/corpus/nature/human/nature_human_speech_1428.wav,nature,human,speech,speech;clean;read,1.86,22050,LibriSpeech,3752-4944-0046.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1429,data/corpus/nature/human/nature_human_speech_1429.wav,nature,human,speech,speech;clean;read,6.975,22050,LibriSpeech,3752-4944-0047.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1430,data/corpus/nature/human/nature_human_speech_1430.wav,nature,human,speech,speech;clean;read,4.83,22050,LibriSpeech,3752-4944-0048.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1431,data/corpus/nature/human/nature_human_speech_1431.wav,nature,human,speech,speech;clean;read,2.765,22050,LibriSpeech,3752-4944-0049.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1432,data/corpus/nature/human/nature_human_speech_1432.wav,nature,human,speech,speech;clean;read,2.72,22050,LibriSpeech,3752-4944-0050.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1433,data/corpus/nature/human/nature_human_speech_1433.wav,nature,human,speech,speech;clean;read,3.535,22050,LibriSpeech,3752-4944-0051.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1434,data/corpus/nature/human/nature_human_speech_1434.wav,nature,human,speech,speech;clean;read,7.925,22050,LibriSpeech,3752-4944-0052.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1435,data/corpus/nature/human/nature_human_speech_1435.wav,nature,human,speech,speech;clean;read,8.795,22050,LibriSpeech,3752-4944-0053.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1436,data/corpus/nature/human/nature_human_speech_1436.wav,nature,human,speech,speech;clean;read,3.18,22050,LibriSpeech,3752-4944-0054.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1437,data/corpus/nature/human/nature_human_speech_1437.wav,nature,human,speech,speech;clean;read,2.17,22050,LibriSpeech,3752-4944-0055.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1438,data/corpus/nature/human/nature_human_speech_1438.wav,nature,human,speech,speech;clean;read,4.53,22050,LibriSpeech,3752-4944-0056.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1439,data/corpus/nature/human/nature_human_speech_1439.wav,nature,human,speech,speech;clean;read,2.535,22050,LibriSpeech,3752-4944-0057.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1440,data/corpus/nature/human/nature_human_speech_1440.wav,nature,human,speech,speech;clean;read,2.05,22050,LibriSpeech,3752-4944-0058.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1441,data/corpus/nature/human/nature_human_speech_1441.wav,nature,human,speech,speech;clean;read,4.62,22050,LibriSpeech,3752-4944-0059.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1442,data/corpus/nature/human/nature_human_speech_1442.wav,nature,human,speech,speech;clean;read,4.025,22050,LibriSpeech,3752-4944-0060.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1443,data/corpus/nature/human/nature_human_speech_1443.wav,nature,human,speech,speech;clean;read,2.485,22050,LibriSpeech,3752-4944-0061.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1444,data/corpus/nature/human/nature_human_speech_1444.wav,nature,human,speech,speech;clean;read,4.24,22050,LibriSpeech,3752-4944-0062.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1445,data/corpus/nature/human/nature_human_speech_1445.wav,nature,human,speech,speech;clean;read,2.07,22050,LibriSpeech,3752-4944-0063.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1446,data/corpus/nature/human/nature_human_speech_1446.wav,nature,human,speech,speech;clean;read,6.805,22050,LibriSpeech,3752-4944-0064.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1447,data/corpus/nature/human/nature_human_speech_1447.wav,nature,human,speech,speech;clean;read,4.2,22050,LibriSpeech,3752-4944-0065.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1448,data/corpus/nature/human/nature_human_speech_1448.wav,nature,human,speech,speech;clean;read,7.125,22050,LibriSpeech,3752-4944-0066.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1449,data/corpus/nature/human/nature_human_speech_1449.wav,nature,human,speech,speech;clean;read,2.695,22050,LibriSpeech,3752-4944-0067.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1450,data/corpus/nature/human/nature_human_speech_1450.wav,nature,human,speech,speech;clean;read,14.755,22050,LibriSpeech,3752-4944-0068.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1451,data/corpus/nature/human/nature_human_speech_1451.wav,nature,human,speech,speech;clean;read,10.21,22050,LibriSpeech,3752-4944-0069.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3752-4944
nature_human_speech_1452,data/corpus/nature/human/nature_human_speech_1452.wav,nature,human,speech,speech;clean;read,9.48,22050,LibriSpeech,3853-163249-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1453,data/corpus/nature/human/nature_human_speech_1453.wav,nature,human,speech,speech;clean;read,8.66,22050,LibriSpeech,3853-163249-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1454,data/corpus/nature/human/nature_human_speech_1454.wav,nature,human,speech,speech;clean;read,7.665,22050,LibriSpeech,3853-163249-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1455,data/corpus/nature/human/nature_human_speech_1455.wav,nature,human,speech,speech;clean;read,6.85,22050,LibriSpeech,3853-163249-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1456,data/corpus/nature/human/nature_human_speech_1456.wav,nature,human,speech,speech;clean;read,5.85,22050,LibriSpeech,3853-163249-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1457,data/corpus/nature/human/nature_human_speech_1457.wav,nature,human,speech,speech;clean;read,10.67,22050,LibriSpeech,3853-163249-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1458,data/corpus/nature/human/nature_human_speech_1458.wav,nature,human,speech,speech;clean;read,9.095,22050,LibriSpeech,3853-163249-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1459,data/corpus/nature/human/nature_human_speech_1459.wav,nature,human,speech,speech;clean;read,5.5,22050,LibriSpeech,3853-163249-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1460,data/corpus/nature/human/nature_human_speech_1460.wav,nature,human,speech,speech;clean;read,5.85,22050,LibriSpeech,3853-163249-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1461,data/corpus/nature/human/nature_human_speech_1461.wav,nature,human,speech,speech;clean;read,5.79,22050,LibriSpeech,3853-163249-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1462,data/corpus/nature/human/nature_human_speech_1462.wav,nature,human,speech,speech;clean;read,10.18,22050,LibriSpeech,3853-163249-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1463,data/corpus/nature/human/nature_human_speech_1463.wav,nature,human,speech,speech;clean;read,2.26,22050,LibriSpeech,3853-163249-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1464,data/corpus/nature/human/nature_human_speech_1464.wav,nature,human,speech,speech;clean;read,14.77,22050,LibriSpeech,3853-163249-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1465,data/corpus/nature/human/nature_human_speech_1465.wav,nature,human,speech,speech;clean;read,6.115,22050,LibriSpeech,3853-163249-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1466,data/corpus/nature/human/nature_human_speech_1466.wav,nature,human,speech,speech;clean;read,10.94,22050,LibriSpeech,3853-163249-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1467,data/corpus/nature/human/nature_human_speech_1467.wav,nature,human,speech,speech;clean;read,2.3,22050,LibriSpeech,3853-163249-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1468,data/corpus/nature/human/nature_human_speech_1468.wav,nature,human,speech,speech;clean;read,15.47,22050,LibriSpeech,3853-163249-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1469,data/corpus/nature/human/nature_human_speech_1469.wav,nature,human,speech,speech;clean;read,11.895,22050,LibriSpeech,3853-163249-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1470,data/corpus/nature/human/nature_human_speech_1470.wav,nature,human,speech,speech;clean;read,10.305,22050,LibriSpeech,3853-163249-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1471,data/corpus/nature/human/nature_human_speech_1471.wav,nature,human,speech,speech;clean;read,5.8,22050,LibriSpeech,3853-163249-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1472,data/corpus/nature/human/nature_human_speech_1472.wav,nature,human,speech,speech;clean;read,6.07,22050,LibriSpeech,3853-163249-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1473,data/corpus/nature/human/nature_human_speech_1473.wav,nature,human,speech,speech;clean;read,4.5,22050,LibriSpeech,3853-163249-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1474,data/corpus/nature/human/nature_human_speech_1474.wav,nature,human,speech,speech;clean;read,8.505,22050,LibriSpeech,3853-163249-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1475,data/corpus/nature/human/nature_human_speech_1475.wav,nature,human,speech,speech;clean;read,4.98,22050,LibriSpeech,3853-163249-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1476,data/corpus/nature/human/nature_human_speech_1476.wav,nature,human,speech,speech;clean;read,14.68,22050,LibriSpeech,3853-163249-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1477,data/corpus/nature/human/nature_human_speech_1477.wav,nature,human,speech,speech;clean;read,6.095,22050,LibriSpeech,3853-163249-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
nature_human_speech_1478,data/corpus/nature/human/nature_human_speech_1478.wav,nature,human,speech,speech;clean;read,5.835,22050,LibriSpeech,3853-163249-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 3853-163249
